Customer_ID,Internet_Service_ID,Online_Security,Online_Backup,Device_Pro_Plan,Premium_TSupport,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Avg_Monthly_GB,Total_Extra_Data_Charges
3475,1,0,1,1,0,1,1,1,0,58,70
3476,1,0,1,0,1,0,1,1,1,10,0
3477,1,0,1,0,1,0,0,0,1,59,0
3478,1,0,0,0,1,0,0,0,0,15,100
3479,2,0,0,1,0,1,0,0,0,20,10
3480,3,0,0,0,0,1,0,0,1,14,0
3481,3,1,0,0,0,0,0,0,0,17,30
3482,2,0,0,1,0,1,1,0,0,11,10
3483,1,1,0,0,0,1,1,1,1,5,0
3484,4,0,0,0,0,0,0,0,0,0,0
3485,4,0,0,0,0,0,0,0,0,0,0
3486,4,0,0,0,0,0,0,0,0,0,0
3487,2,0,0,1,0,1,1,1,1,58,0
3488,3,0,0,1,1,0,0,0,1,25,0
3489,3,1,1,0,1,0,0,0,1,2,0
3490,1,1,0,0,0,1,0,0,1,2,0
3491,3,0,0,1,0,1,0,0,1,3,0
3492,4,0,0,0,0,0,0,0,0,0,0
3493,2,0,1,0,0,1,1,1,1,52,0
3494,2,0,0,0,0,0,0,0,1,10,0
3495,1,0,0,1,0,1,1,1,1,26,0
3496,4,0,0,0,0,0,0,0,0,0,0
3497,2,0,1,0,0,0,1,1,0,51,40
3498,2,0,0,0,0,0,1,1,1,30,0
3499,4,0,0,0,0,0,0,0,0,0,0
3500,4,0,0,0,0,0,0,0,0,0,0
3501,3,1,1,1,1,0,0,1,1,73,0
3502,1,1,0,0,1,1,0,0,1,7,0
3503,1,0,0,1,0,0,0,0,1,4,0
3504,2,0,0,1,0,1,1,0,1,25,0
3505,3,0,0,0,0,0,0,0,1,16,0
3506,4,0,0,0,0,0,0,0,0,0,0
3507,3,1,1,1,1,1,1,1,1,14,0
3508,2,0,0,0,0,1,1,1,1,6,0
3509,1,1,1,1,1,1,1,1,1,26,0
3510,1,1,1,1,1,1,0,0,0,13,50
3511,1,0,1,1,0,0,0,0,1,14,0
3512,4,0,0,0,0,0,0,0,0,0,0
3513,4,0,0,0,0,0,0,0,0,0,0
3514,1,1,1,0,1,0,0,0,1,15,0
3515,2,0,0,0,0,0,0,0,0,16,20
3516,2,0,1,0,1,1,1,1,1,71,0
3517,4,0,0,0,0,0,0,0,0,0,0
3518,1,0,0,0,0,0,0,0,1,11,0
3519,2,0,0,0,0,0,0,0,1,18,0
3520,2,0,1,1,0,0,1,0,1,28,0
3521,4,0,0,0,0,0,0,0,0,0,0
3522,1,1,0,0,0,0,0,0,1,27,0
3523,2,0,0,1,1,0,0,0,1,30,0
3524,3,1,1,1,1,0,1,1,1,52,0
3525,2,0,0,1,0,1,1,1,0,59,80
3526,3,0,0,0,1,0,0,0,1,15,0
3527,2,1,1,0,0,1,0,0,0,26,30
3528,4,0,0,0,0,0,0,0,0,0,0
3529,1,0,1,1,1,1,1,1,1,30,0
3530,4,0,0,0,0,0,0,0,0,0,0
3531,3,1,1,1,1,1,0,0,1,51,0
3532,1,0,0,1,1,0,0,0,1,71,0
3533,2,1,1,0,1,1,1,1,1,28,0
3534,4,0,0,0,0,0,0,0,0,0,0
3535,2,1,1,1,0,0,1,1,1,52,0
3536,1,0,0,1,0,0,0,0,0,30,40
3537,2,0,1,1,0,0,0,0,1,51,0
3538,4,0,0,0,0,0,0,0,0,0,0
3539,2,0,0,0,0,1,0,0,1,51,0
3540,4,0,0,0,0,0,0,0,0,0,0
3541,1,1,0,0,1,0,1,1,1,17,0
3542,2,0,0,0,0,1,0,0,1,7,0
3543,1,1,1,0,1,1,1,1,1,5,0
3544,2,0,0,0,1,0,0,0,1,20,0
3545,2,0,0,1,0,0,0,0,0,69,130
3546,4,0,0,0,0,0,0,0,0,0,0
3547,2,0,0,0,0,0,0,0,0,28,10
3548,3,0,0,0,0,0,0,0,0,10,10
3549,2,1,1,0,1,1,1,1,1,41,0
3550,2,0,0,0,0,0,0,0,1,85,0
3551,4,0,0,0,0,0,0,0,0,0,0
3552,2,0,0,0,0,0,0,1,1,52,0
3553,1,1,1,1,0,1,1,1,1,13,0
3554,2,0,1,0,0,0,0,0,1,27,0
3555,2,0,1,1,0,1,1,1,0,2,30
3556,2,1,1,1,1,1,1,1,1,22,0
3557,4,0,0,0,0,0,0,0,0,0,0
3558,2,0,0,1,0,0,0,0,1,26,0
3559,2,0,0,0,0,0,0,0,1,73,0
3560,4,0,0,0,0,0,0,0,0,0,0
3561,3,1,0,1,0,0,1,0,1,23,0
3562,3,0,0,1,0,0,0,0,1,12,0
3563,4,0,0,0,0,0,0,0,0,0,0
3564,1,1,0,0,1,1,1,1,1,76,0
3565,2,0,1,1,0,1,1,1,1,14,0
3566,2,0,1,0,0,0,0,0,0,21,10
3567,2,1,0,0,1,1,1,1,1,16,0
3568,2,1,0,1,0,1,1,1,0,23,60
3569,2,1,1,0,1,1,1,1,0,10,130
3570,1,0,0,1,0,1,1,1,1,4,0
3571,4,0,0,0,0,0,0,0,0,0,0
3572,2,0,1,0,1,0,0,1,1,48,0
3573,1,1,1,0,1,0,0,0,1,17,0
3574,1,0,1,1,0,0,0,0,1,53,0
3575,4,0,0,0,0,0,0,0,0,0,0
3576,4,0,0,0,0,0,0,0,0,0,0
3577,4,0,0,0,0,0,0,0,0,0,0
3578,3,1,1,0,0,0,0,0,0,26,10
3579,2,0,1,1,1,1,1,0,1,9,0
3580,3,1,0,0,0,0,0,0,1,21,0
3581,1,1,1,1,1,0,1,1,1,76,0
3582,3,0,1,0,0,1,1,1,1,5,0
3583,2,0,0,1,1,1,1,1,1,23,0
3584,4,0,0,0,0,0,0,0,0,0,0
3585,2,0,0,0,0,0,1,1,0,12,30
3586,3,0,0,0,0,0,0,0,1,26,0
3587,1,0,1,0,1,0,1,1,1,5,0
3588,1,1,0,0,1,0,0,0,1,69,0
3589,3,0,0,1,0,1,0,0,1,30,0
3590,4,0,0,0,0,0,0,0,0,0,0
3591,2,1,1,1,0,1,1,1,1,24,0
3592,2,0,1,0,1,1,1,1,1,11,0
3593,2,1,1,0,0,1,0,0,0,12,10
3594,1,1,0,0,1,0,0,0,1,4,0
3595,4,0,0,0,0,0,0,0,0,0,0
3596,2,0,1,0,0,0,1,1,0,20,10
3597,1,1,1,0,1,0,0,0,1,69,0
3598,2,0,1,1,1,1,1,0,1,5,0
3599,3,0,0,0,0,0,0,0,1,19,0
3600,2,1,0,0,0,0,0,0,1,30,0
3601,3,1,0,1,0,1,1,1,1,4,0
3602,3,1,1,1,1,1,1,1,1,71,0
3603,4,0,0,0,0,0,0,0,0,0,0
3604,2,0,0,0,0,0,1,1,1,12,0
3605,1,1,1,1,1,1,1,1,0,85,150
3606,2,0,1,0,1,1,1,1,1,51,0
3607,2,0,0,0,0,1,1,1,1,6,0
3608,2,0,0,0,0,0,0,0,1,24,0
3609,1,0,0,1,0,1,1,1,1,28,0
3610,1,0,1,0,1,1,1,1,1,20,0
3611,4,0,0,0,0,0,0,0,0,0,0
3612,1,1,1,0,1,0,0,0,1,28,0
3613,1,0,0,1,1,0,1,1,0,19,90
3614,1,1,0,0,0,1,0,0,1,11,0
3615,3,1,1,0,1,1,1,1,1,14,0
3616,2,1,0,1,1,1,1,1,1,48,0
3617,2,0,1,1,0,1,1,0,1,22,0
3618,3,1,1,1,0,1,0,0,1,59,0
3619,2,0,1,1,0,1,0,0,1,20,0
3620,3,0,0,0,0,0,0,0,1,21,0
3621,3,1,0,0,0,0,0,0,0,8,10
3622,2,0,0,0,0,0,0,0,1,13,0
3623,2,1,1,1,1,1,1,1,1,19,0
3624,1,1,0,0,0,0,0,0,1,11,0
3625,2,0,0,1,0,0,1,1,1,15,0
3626,2,1,0,1,0,1,1,1,1,73,0
3627,3,0,1,0,1,1,0,0,1,24,0
3628,2,1,0,0,0,1,1,1,1,13,0
3629,2,1,1,1,0,1,1,1,1,4,0
3630,2,1,0,1,1,0,1,1,1,16,0
3631,3,0,0,0,1,0,0,0,0,20,110
3632,4,0,0,0,0,0,0,0,0,0,0
3633,4,0,0,0,0,0,0,0,0,0,0
3634,2,0,0,0,0,1,1,0,1,13,0
3635,2,0,1,0,0,0,0,0,1,25,0
3636,4,0,0,0,0,0,0,0,0,0,0
3637,4,0,0,0,0,0,0,0,0,0,0
3638,3,1,1,1,1,0,1,1,1,42,0
3639,2,0,1,1,1,1,0,0,1,16,0
3640,2,1,1,1,1,0,0,0,0,19,0
3641,2,0,1,1,1,1,1,1,1,27,0
3642,2,0,0,0,0,1,1,1,1,28,0
3643,2,1,0,1,0,1,0,0,1,59,0
3644,1,1,0,0,0,0,0,0,1,10,0
3645,2,1,1,1,0,1,1,1,1,75,0
3646,2,0,0,0,0,1,0,0,0,76,0
3647,3,1,0,1,1,1,1,1,1,48,0
3648,1,0,0,0,0,0,0,0,1,30,0
3649,1,0,1,0,0,0,0,0,1,53,0
3650,4,0,0,0,0,0,0,0,0,0,0
3651,2,0,0,1,0,0,0,0,1,16,0
3652,3,0,0,0,0,0,0,0,1,73,0
3653,2,1,1,0,1,1,1,1,1,24,0
3654,2,0,0,1,1,1,0,0,1,58,0
3655,1,0,0,0,0,0,0,0,1,19,0
3656,2,0,1,0,0,0,1,1,1,24,0
3657,2,0,1,1,1,1,1,1,1,16,0
3658,2,0,0,1,0,1,1,1,1,82,0
3659,3,1,0,0,1,0,0,0,1,82,0
3660,4,0,0,0,0,0,0,0,0,0,0
3661,3,0,0,0,1,0,1,1,1,59,0
3662,2,1,1,0,1,1,1,1,1,53,0
3663,1,0,1,0,1,0,1,1,0,26,30
3664,4,0,0,0,0,0,0,0,0,0,0
3665,2,0,1,1,0,1,1,1,1,16,0
3666,3,0,1,0,1,1,0,0,0,69,10
3667,3,0,0,0,0,0,0,0,1,16,0
3668,2,0,1,0,0,0,0,0,0,10,50
3669,2,0,1,0,0,0,0,0,1,23,0
3670,4,0,0,0,0,0,0,0,0,0,0
3671,1,1,1,1,0,0,0,0,0,11,70
3672,4,0,0,0,0,0,0,0,0,0,0
3673,2,0,0,0,0,1,1,0,1,11,0
3674,3,1,0,0,0,0,1,0,1,18,0
3675,3,1,1,1,0,0,0,0,1,53,0
3676,2,1,1,1,1,1,1,1,1,42,0
3677,2,0,0,0,1,1,1,1,1,11,0
3678,1,1,0,1,1,1,0,1,1,51,0
3679,4,0,0,0,0,0,0,0,0,0,0
3680,2,0,0,0,0,0,0,0,0,15,80
3681,2,0,0,0,0,0,0,0,1,5,0
3682,2,0,0,0,0,1,0,0,1,21,0
3683,2,0,1,1,0,1,1,1,1,21,0
3684,2,1,1,0,1,0,1,1,1,28,0
3685,2,0,1,0,0,0,0,0,1,21,0
3686,3,1,1,0,1,0,0,0,1,19,0
3687,1,0,1,1,1,1,1,1,1,18,0
3688,2,1,1,0,0,1,0,0,0,69,140
3689,4,0,0,0,0,0,0,0,0,0,0
3690,2,0,1,1,0,1,0,0,1,4,0
3691,2,0,1,0,1,1,0,0,1,57,0
3692,3,1,0,0,1,0,0,0,1,12,0
3693,4,0,0,0,0,0,0,0,0,0,0
3694,2,1,0,0,0,0,0,0,1,26,0
3695,2,0,0,0,1,0,1,1,1,2,0
3696,1,0,0,1,0,0,0,0,0,24,150
3697,1,1,1,0,0,0,1,1,1,7,0
3698,1,1,1,1,1,1,1,1,1,23,0
3699,1,0,0,1,0,1,0,0,1,21,0
3700,1,1,1,0,0,0,0,0,1,14,0
3701,2,0,1,0,1,0,0,0,0,29,90
3702,1,1,0,0,0,0,0,0,1,22,0
3703,1,1,1,0,1,0,1,1,1,15,0
3704,1,0,1,0,1,0,0,0,1,30,0
3705,2,0,0,1,1,0,1,1,1,59,0
3706,4,0,0,0,0,0,0,0,0,0,0
3707,2,0,0,1,0,0,1,1,0,59,60
3708,1,0,0,0,0,0,0,1,1,76,0
3709,2,0,0,0,0,0,1,1,1,3,0
3710,2,0,1,1,0,1,1,1,1,12,0
3711,4,0,0,0,0,0,0,0,0,0,0
3712,2,0,0,0,0,1,1,1,1,24,0
3713,4,0,0,0,0,0,0,0,0,0,0
3714,2,1,1,0,0,1,1,1,1,2,0
3715,2,0,1,0,0,1,0,0,1,13,0
3716,1,1,1,1,1,0,0,0,1,19,0
3717,2,0,0,0,0,0,1,1,1,20,0
3718,2,0,1,0,1,1,1,1,1,2,0
3719,2,0,0,0,0,0,1,1,1,2,0
3720,4,0,0,0,0,0,0,0,0,0,0
3721,1,0,0,1,1,1,1,1,1,12,0
3722,2,0,0,0,0,0,0,0,1,17,0
3723,1,0,0,1,0,0,0,0,1,4,0
3724,2,1,1,1,0,1,1,1,1,6,0
3725,3,1,1,1,0,0,0,0,1,26,0
3726,2,1,1,0,1,0,0,0,1,41,0
3727,2,0,0,0,0,0,0,0,1,20,0
3728,4,0,0,0,0,0,0,0,0,0,0
3729,2,0,1,0,0,0,0,0,1,3,0
3730,2,0,0,0,0,1,1,0,1,8,0
3731,1,1,0,1,0,0,0,0,1,8,0
3732,1,1,1,1,1,1,1,1,1,29,0
3733,3,1,1,1,1,1,1,0,1,16,0
3734,1,1,1,1,1,1,1,1,1,28,0
3735,4,0,0,0,0,0,0,0,0,0,0
3736,1,0,1,0,1,1,1,1,1,30,0
3737,4,0,0,0,0,0,0,0,0,0,0
3738,1,0,0,0,0,0,0,0,1,9,0
3739,4,0,0,0,0,0,0,0,0,0,0
3740,2,0,1,1,0,1,0,0,1,25,0
3741,1,0,0,1,1,1,1,1,1,23,0
3742,2,0,0,0,0,0,1,1,0,15,140
3743,2,1,1,1,1,1,1,1,1,22,0
3744,2,1,1,0,0,1,0,0,1,59,0
3745,1,1,1,1,1,1,1,1,1,18,0
3746,2,0,0,0,0,0,1,1,1,21,0
3747,2,0,0,0,0,0,0,0,1,21,0
3748,2,0,0,0,0,1,0,0,1,25,0
3749,2,0,0,1,1,1,1,1,1,27,0
3750,2,1,0,0,0,1,0,0,1,23,0
3751,2,1,1,1,0,1,1,1,1,13,0
3752,2,0,1,1,0,1,1,1,1,15,0
3753,2,1,1,0,0,1,1,1,1,8,0
3754,2,0,0,0,0,0,1,1,1,3,0
3755,2,0,0,1,1,1,1,0,1,27,0
3756,1,1,1,1,0,1,1,1,1,2,0
3757,2,0,0,0,0,1,1,1,1,13,0
3758,2,0,1,0,1,0,1,1,1,17,0
3759,3,1,0,0,0,0,0,0,0,16,10
3760,4,0,0,0,0,0,0,0,0,0,0
3761,4,0,0,0,0,0,0,0,0,0,0
3762,2,1,0,1,0,0,0,1,1,46,0
3763,2,1,0,0,0,1,1,0,1,11,0
3764,2,1,0,0,0,1,1,1,1,30,0
3765,2,0,0,1,0,1,1,1,1,6,0
3766,2,0,1,0,0,0,0,0,1,21,0
3767,2,0,0,1,1,1,0,0,1,59,0
3768,2,0,1,1,1,1,1,1,0,19,110
3769,1,0,1,1,0,0,0,1,1,85,0
3770,2,0,0,0,0,1,0,0,1,9,0
3771,3,1,1,1,0,0,1,1,1,25,0
3772,1,0,0,1,1,0,1,1,1,21,0
3773,4,0,0,0,0,0,0,0,0,0,0
3774,1,1,1,0,1,1,0,0,1,9,0
3775,2,0,1,1,0,0,1,1,1,69,0
3776,4,0,0,0,0,0,0,0,0,0,0
3777,2,0,0,1,0,1,1,1,1,4,0
3778,4,0,0,0,0,0,0,0,0,0,0
3779,1,0,0,0,0,0,0,0,0,21,80
3780,1,1,0,1,1,1,1,1,0,73,130
3781,2,0,1,0,0,1,0,0,1,6,0
3782,1,1,0,1,1,1,1,1,1,18,0
3783,1,1,0,1,1,1,0,0,1,69,0
3784,1,0,1,1,0,1,1,1,1,59,0
3785,2,1,1,1,1,1,1,1,1,29,0
3786,4,0,0,0,0,0,0,0,0,0,0
3787,4,0,0,0,0,0,0,0,0,0,0
3788,2,1,1,0,1,0,0,0,1,21,0
3789,2,1,1,1,0,1,0,0,1,18,0
3790,3,0,0,1,0,1,1,1,1,3,0
3791,1,0,1,1,1,1,0,0,1,10,0
3792,2,0,0,1,0,1,1,0,0,13,40
3793,4,0,0,0,0,0,0,0,0,0,0
3794,2,1,1,0,0,0,1,1,1,19,0
3795,2,0,1,1,0,1,1,1,1,26,0
3796,1,0,0,1,1,1,0,0,1,76,0
3797,3,1,1,0,1,0,0,0,0,27,110
3798,2,1,0,0,0,1,0,0,1,18,0
3799,2,1,1,0,0,1,1,1,0,52,150
3800,2,0,1,0,0,0,0,0,1,14,0
3801,4,0,0,0,0,0,0,0,0,0,0
3802,4,0,0,0,0,0,0,0,0,0,0
3803,2,0,0,1,0,1,0,0,1,22,0
3804,1,0,0,0,0,0,0,0,1,53,0
3805,2,0,0,1,0,1,1,1,1,2,0
3806,3,0,0,0,0,0,0,0,1,17,0
3807,3,1,1,0,0,0,0,0,0,15,110
3808,3,0,0,0,1,1,0,0,1,48,0
3809,4,0,0,0,0,0,0,0,0,0,0
3810,4,0,0,0,0,0,0,0,0,0,0
3811,2,0,0,0,0,0,1,0,1,18,0
3812,2,0,1,1,0,1,1,1,0,3,60
3813,1,1,1,1,1,1,1,1,0,16,60
3814,2,0,1,1,0,0,0,0,1,3,0
3815,2,0,0,0,0,1,1,1,1,9,0
3816,1,0,0,0,0,0,0,0,1,29,0
3817,2,0,0,1,0,1,0,0,1,59,0
3818,1,0,0,0,1,0,0,0,1,17,0
3819,2,0,1,0,1,1,1,1,1,59,0
3820,2,1,1,0,0,0,0,0,1,22,0
3821,4,0,0,0,0,0,0,0,0,0,0
3822,2,0,0,0,0,0,1,1,1,5,0
3823,2,1,1,1,1,1,1,1,0,27,10
3824,2,0,0,0,0,0,0,0,1,23,0
3825,2,0,1,1,0,1,1,1,0,12,130
3826,3,1,1,1,1,1,1,1,1,76,0
3827,3,0,0,0,0,1,0,0,1,2,0
3828,2,0,0,0,0,1,1,1,1,10,0
3829,2,0,1,1,0,1,1,1,1,28,0
3830,4,0,0,0,0,0,0,0,0,0,0
3831,2,0,0,0,0,1,1,1,1,17,0
3832,1,1,0,0,0,0,0,0,1,16,0
3833,2,0,0,0,0,0,1,0,1,22,0
3834,4,0,0,0,0,0,0,0,0,0,0
3835,2,1,0,1,0,1,1,1,1,23,0
3836,3,0,1,1,0,1,0,0,1,9,0
3837,1,1,1,0,1,0,0,0,1,5,0
3838,2,0,0,0,0,0,1,1,1,25,0
3839,1,0,0,0,0,0,0,0,1,12,0
3840,3,1,1,1,1,0,1,1,1,19,0
3841,2,0,0,0,0,0,1,1,1,22,0
3842,3,0,1,1,1,1,1,1,1,42,0
3843,2,0,0,0,1,1,1,1,1,42,0
3844,4,0,0,0,0,0,0,0,0,0,0
3845,1,1,0,0,0,1,1,1,1,17,0
3846,2,0,0,0,0,0,0,0,1,20,0
3847,2,0,1,0,0,0,0,0,1,16,0
3848,1,0,1,0,0,0,0,0,1,4,0
3849,1,0,1,0,0,0,0,0,1,7,0
3850,2,0,0,0,0,0,0,0,1,42,0
3851,4,0,0,0,0,0,0,0,0,0,0
3852,2,0,0,0,1,1,0,0,0,10,70
3853,2,0,1,1,0,1,1,1,1,10,0
3854,2,0,0,0,0,0,0,0,1,19,0
3855,2,0,0,1,0,1,1,1,1,7,0
3856,2,0,1,1,0,1,0,0,1,5,0
3857,1,0,1,0,0,0,0,0,1,3,0
3858,1,0,1,0,0,1,0,0,0,25,90
3859,2,0,1,0,0,0,1,1,0,6,70
3860,2,1,0,0,1,0,0,0,1,22,0
3861,1,0,1,0,0,0,1,1,1,48,0
3862,2,0,1,0,0,1,1,1,0,2,40
3863,2,0,1,1,1,1,1,0,1,4,0
3864,2,0,1,0,1,1,1,1,1,28,0
3865,2,0,0,0,0,0,0,0,1,9,0
3866,4,0,0,0,0,0,0,0,0,0,0
3867,4,0,0,0,0,0,0,0,0,0,0
3868,2,0,0,1,0,0,1,1,1,21,0
3869,2,0,0,0,0,1,0,0,0,19,50
3870,2,0,1,1,0,0,1,1,0,26,150
3871,3,1,0,0,0,0,0,0,1,11,0
3872,2,1,1,0,1,0,1,1,0,21,110
3873,2,0,0,0,0,1,0,0,1,27,0
3874,1,0,0,1,0,1,0,0,1,10,0
3875,3,1,0,0,1,0,0,0,1,28,0
3876,2,0,1,1,0,1,1,1,1,73,0
3877,1,1,1,0,1,1,0,0,1,57,0
3878,2,0,0,1,1,1,1,1,1,22,0
3879,4,0,0,0,0,0,0,0,0,0,0
3880,2,1,1,1,1,1,1,0,0,24,120
3881,2,0,1,0,0,0,0,0,1,8,0
3882,2,1,1,1,1,1,0,0,1,19,0
3883,1,1,1,1,1,1,1,1,1,9,0
3884,3,1,1,0,1,1,1,1,1,53,0
3885,1,1,0,0,1,1,1,1,1,30,0
3886,2,0,1,0,1,1,0,0,1,5,0
3887,4,0,0,0,0,0,0,0,0,0,0
3888,4,0,0,0,0,0,0,0,0,0,0
3889,3,1,1,0,0,1,1,1,1,21,0
3890,4,0,0,0,0,0,0,0,0,0,0
3891,1,1,0,1,1,0,0,0,1,58,0
3892,2,0,1,1,0,1,0,0,1,20,0
3893,4,0,0,0,0,0,0,0,0,0,0
3894,1,1,1,0,0,0,0,0,1,24,0
3895,1,0,0,0,0,0,0,0,1,30,0
3896,2,0,1,1,0,1,1,1,1,28,0
3897,4,0,0,0,0,0,0,0,0,0,0
3898,2,1,0,1,0,1,1,0,1,20,0
3899,3,1,1,0,1,0,0,0,1,59,0
3900,1,0,0,0,0,0,0,0,1,11,0
3901,2,0,1,0,0,1,1,1,1,17,0
3902,1,1,1,1,1,1,1,1,1,10,0
3903,3,1,0,1,0,1,0,0,1,24,0
3904,3,1,0,1,0,0,0,0,1,52,0
3905,2,0,0,0,0,1,0,0,1,3,0
3906,1,1,0,1,1,1,1,1,1,23,0
3907,4,0,0,0,0,0,0,0,0,0,0
3908,3,0,0,0,1,0,0,0,1,27,0
3909,2,0,0,1,0,1,0,0,1,4,0
3910,1,1,0,1,0,1,0,0,0,11,40
3911,1,0,0,0,0,0,1,1,0,69,60
3912,2,0,1,1,0,1,1,1,1,27,0
3913,2,0,1,1,1,0,0,0,0,3,100
3914,4,0,0,0,0,0,0,0,0,0,0
3915,4,0,0,0,0,0,0,0,0,0,0
3916,4,0,0,0,0,0,0,0,0,0,0
3917,2,1,1,1,1,1,1,1,1,59,0
3918,2,0,0,0,1,1,1,1,1,9,0
3919,4,0,0,0,0,0,0,0,0,0,0
3920,1,0,0,0,0,0,1,1,1,26,0
3921,2,0,0,0,0,1,1,1,0,24,120
3922,4,0,0,0,0,0,0,0,0,0,0
3923,2,1,0,1,0,1,1,1,1,16,0
3924,2,0,1,1,0,0,0,1,1,59,0
3925,1,0,0,0,0,0,0,0,1,29,0
3926,2,0,0,0,1,1,0,0,1,59,0
3927,3,1,0,1,0,1,1,1,1,30,0
3928,1,0,0,0,1,1,1,1,1,12,0
3929,4,0,0,0,0,0,0,0,0,0,0
3930,1,0,1,0,1,0,1,0,1,26,0
3931,3,0,0,1,0,0,0,0,1,58,0
3932,2,0,1,0,0,1,1,1,1,22,0
3933,2,0,0,1,0,0,0,0,1,4,0
3934,4,0,0,0,0,0,0,0,0,0,0
3935,4,0,0,0,0,0,0,0,0,0,0
3936,2,0,0,0,0,0,0,0,1,5,0
3937,3,1,1,0,0,0,0,0,1,3,0
3938,4,0,0,0,0,0,0,0,0,0,0
3939,2,0,0,0,0,0,0,0,0,14,10
3940,1,0,0,0,0,1,0,0,1,30,0
3941,4,0,0,0,0,0,0,0,0,0,0
3942,4,0,0,0,0,0,0,0,0,0,0
3943,4,0,0,0,0,0,0,0,0,0,0
3944,2,0,0,0,0,0,0,0,0,30,40
3945,1,0,0,0,0,0,0,0,1,28,0
3946,2,0,1,1,0,1,1,1,1,30,0
3947,4,0,0,0,0,0,0,0,0,0,0
3948,2,0,0,1,0,0,0,0,1,18,0
3949,4,0,0,0,0,0,0,0,0,0,0
3950,4,0,0,0,0,0,0,0,0,0,0
3951,2,0,0,1,0,0,0,0,0,17,20
3952,2,0,0,0,0,1,1,0,1,16,0
3953,2,1,1,0,0,0,0,0,1,53,0
3954,4,0,0,0,0,0,0,0,0,0,0
3955,2,0,0,0,0,1,1,0,1,27,0
3956,3,0,1,0,1,1,0,0,1,16,0
3957,2,0,1,1,0,1,1,1,1,28,0
3958,2,0,0,0,0,1,0,0,0,5,50
3959,2,0,0,0,1,1,1,0,1,20,0
3960,2,0,0,0,0,0,0,0,1,29,0
3961,2,0,1,0,0,0,1,1,1,52,0
3962,2,1,1,1,1,1,1,1,1,17,0
3963,1,1,0,1,0,0,0,0,1,16,0
3964,2,1,0,0,0,1,0,0,1,73,0
3965,4,0,0,0,0,0,0,0,0,0,0
3966,2,1,1,0,0,1,1,1,1,76,0
3967,3,1,1,1,1,0,1,1,1,59,0
3968,2,0,0,0,0,0,0,0,0,18,10
3969,2,1,0,0,0,1,1,1,1,17,0
3970,1,0,0,0,0,0,0,0,1,10,0
3971,1,1,1,0,0,0,0,0,1,18,0
3972,2,0,1,1,0,0,0,0,1,53,0
3973,2,0,0,1,0,1,0,0,1,23,0
3974,4,0,0,0,0,0,0,0,0,0,0
3975,2,0,0,1,0,0,0,0,1,3,0
3976,2,0,0,0,0,0,0,0,1,19,0
3977,1,0,0,0,1,0,0,0,1,22,0
3978,4,0,0,0,0,0,0,0,0,0,0
3979,2,0,0,0,0,0,0,0,1,4,0
3980,4,0,0,0,0,0,0,0,0,0,0
3981,2,1,0,0,0,0,0,0,1,42,0
3982,2,0,1,1,0,0,1,0,0,12,80
3983,2,1,0,1,0,0,0,0,1,4,0
3984,1,1,1,1,1,0,0,0,1,16,0
3985,4,0,0,0,0,0,0,0,0,0,0
3986,1,1,0,0,0,0,0,1,1,82,0
3987,4,0,0,0,0,0,0,0,0,0,0
3988,4,0,0,0,0,0,0,0,0,0,0
3989,4,0,0,0,0,0,0,0,0,0,0
3990,4,0,0,0,0,0,0,0,0,0,0
3991,2,1,0,0,0,1,0,0,0,25,30
3992,4,0,0,0,0,0,0,0,0,0,0
3993,2,0,0,0,0,0,1,1,1,9,0
3994,2,1,0,0,0,1,1,1,1,14,0
3995,1,1,0,0,1,0,1,1,0,56,60
3996,2,0,1,1,0,1,1,1,1,10,0
3997,3,1,0,0,0,0,0,1,1,59,0
3998,3,0,0,0,1,0,1,1,1,42,0
3999,1,1,0,1,1,1,1,1,1,59,0
4000,4,0,0,0,0,0,0,0,0,0,0
4001,2,0,1,0,0,0,1,1,1,19,0
4002,2,0,1,1,0,1,1,1,0,25,110
4003,4,0,0,0,0,0,0,0,0,0,0
4004,2,0,1,1,1,0,1,0,1,20,0
4005,2,0,1,1,0,1,1,1,1,2,0
4006,1,0,0,0,0,0,1,0,0,25,30
4007,2,0,0,1,0,1,1,1,1,16,0
4008,3,0,0,0,0,0,0,0,1,16,0
4009,2,0,1,0,0,0,0,0,1,12,0
4010,1,0,0,0,0,0,0,0,1,14,0
4011,2,0,1,1,1,0,0,0,1,16,0
4012,3,0,1,0,0,0,0,0,1,23,0
4013,2,0,1,0,0,1,0,0,0,57,130
4014,2,0,0,0,0,0,0,0,1,21,0
4015,2,0,0,0,0,1,1,0,1,2,0
4016,4,0,0,0,0,0,0,0,0,0,0
4017,3,1,0,1,1,1,0,0,1,8,0
4018,2,0,1,0,0,1,1,1,1,30,0
4019,2,0,0,0,1,0,1,1,1,52,0
4020,4,0,0,0,0,0,0,0,0,0,0
4021,2,1,1,1,1,1,0,0,1,14,0
4022,1,0,0,1,0,0,1,1,1,2,0
4023,2,0,0,0,0,0,0,0,1,3,0
4024,2,0,0,0,1,1,1,1,1,23,0
4025,3,0,0,0,0,0,1,1,0,59,20
4026,1,0,1,1,1,0,0,0,1,8,0
4027,3,0,1,0,1,1,1,1,1,59,0
4028,2,1,0,1,0,1,1,1,1,82,0
4029,3,1,1,1,1,1,1,1,0,59,90
